sys.sample.code,sys.loc.code,soil.type,sample.type,parent.sample.code,bkg.char.group,start.depth,sample.date,chemical.name,detect.lag,final.detect.flag,final.result.value,final.detection.limit,combo.result
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,18700,,18700
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,4170,,4170
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,4650,,4650
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,2720,,2720
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,3440,,3440
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,2470,,2470
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,2950,,2950
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,4110,,4110
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,2500,,2500
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Beryllium,Y,Y,0.6,,0.6
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,2940,,2940
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,3390,,3390
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,3550,,3550
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,2680,,2680
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,2660,,2660
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,3190,,3190
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Calcium,Y,Y,4330,,4330
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,3250,,3250
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Cadmium,Y,Y,0.5,,0.5
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Beryllium,Y,Y,0.6,,0.6
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Beryllium,Y,Y,0.8,,0.8
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Beryllium,Y,Y,0.6,,0.6
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Calcium,Y,Y,4000,,4000
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3380,,3380
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3150,,3150
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,120,,120
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,135,,135
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,284,,284
DT11(4-8),DT-11,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,432,,432
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2500,,2500
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3200,,3200
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2910,,2910
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,3000,,3000
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,86.4,,86.4
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3205,,3205
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,312,,312
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3350,,3350
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2780,,2780
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2620,,2620
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3650,,3650
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2780,,2780
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3900,,3900
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2870,,2870
DT11(4-8),DT-11,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3770,,3770
DT16 (0-4),DT-16,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2710,,2710
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Copper,Y,Y,13.75,,13.75
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,2900,,2900
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,2420,,2420
1-B2-10,01B02,upland,N,,IWOU-AR 01,10,10/20/1998,Thallium,Y,Y,1.5,,1.5
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Nickel,Y,Y,17.4,,17.4
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Nickel,Y,Y,16.4,,16.4
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Nickel,Y,Y,15.6,,15.6
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Nickel,Y,Y,12.7,,12.7
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Nickel,Y,Y,14.1,,14.1
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Nickel,Y,Y,15.2,,15.2
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,46.1,,46.1
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,1760,,1760
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,232,,232
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,197,,197
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2780,,2780
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,421,,421
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,109,,109
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,231,,231
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,56,,56
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,136,,136
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,483,,483
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,109,,109
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,404,,404
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,65.2,,65.2
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Manganese,Y,Y,606.5,,606.5
DT16 (0-4),DT-16,alluvial,N,,background,0,3/26/2002,Manganese,Y,Y,638,,638
DT16 (0-4),DT-16,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,17400,,17400
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2690,,2690
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,14200,,14200
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,13100,,13100
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,16000,,16000
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,12900,,12900
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,18300,,18300
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,13900,,13900
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,14200,,14200
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,15900,,15900
DT16 (0-4),DT-16,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,9,,9
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,16300,,16300
DT5(0-4),DT-5,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,7.7,,7.7
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,16700,,16700
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,19550,,19550
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,15000,,15000
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,18800,,18800
DT11(4-8),DT-11,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,21600,,21600
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,14600,,14600
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,16600,,16600
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,19600,,19600
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,14900,,14900
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Nickel,Y,Y,14.4,,14.4
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Iron,Y,Y,22300,,22300
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,9,,9
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3620,,3620
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Magnesium,Y,Y,2580,,2580
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Magnesium,Y,Y,3170,,3170
DT13(4-8),DT-13,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,13.4,,13.4
DT12(0-4),DT-12,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,5.4,,5.4
DT8(0-4),DT-8,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,7.6,,7.6
DT11(0-4),DT-11,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,7,,7
DT14(0-4),DT-14,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,8.8,,8.8
DT4(4-8),DT-4,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,8.6,,8.6
DT6(4-8),DT-6,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,10.2,,10.2
DT12(4-8),DT-12,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,12.4,,12.4
DT13(0-4),DT-13,alluvial,N,,background,0,3/26/2002,Iron,Y,Y,15100,,15100
DT7(0-4),DT-7,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,8.4,,8.4
DT15(0-4),DT-15,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,8.1,,8.1
DT7(4-8),DT-7,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,12.3,,12.3
DT4(0-4),DT-4,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,8.9,,8.9
DT5(4-8),DT-5,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,13.4,,13.4
DT15(4-8),DT-15,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,11.7,,11.7
DT14(4-8),DT-14,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,7.6,,7.6
DT11(4-8),DT-11,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,12.7,,12.7
DT16(4-8),DT-16,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,12.1,,12.1
DT8(4-8),DT-8,alluvial,N,,background,4,3/26/2002,Lead,Y,Y,6.7,,6.7
DT6(0-4),DT-6,alluvial,N,,background,0,3/26/2002,Lead,Y,Y,10.6,,10.6
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Zinc,Y,Y,85.8,,85.8
3-B10-5,03B10,alluvial,N,,IWOU-AR 03,5,8/10/1990,Arsenic,Y,Y,4.6,,4.6
3-B10-7,03B10,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Arsenic,Y,Y,8.29,,8.29
3-B3-2,03B03,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Arsenic,Y,Y,7.66,,7.66
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Arsenic,Y,Y,8.42,,8.42
3-B1-2,03B01,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Arsenic,Y,Y,6.29,,6.29
3-B10-10,03B10,alluvial,N,,IWOU-AR 03,10,8/10/1990,Arsenic,Y,Y,8.9,,8.9
3-B9-7,03B09,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Arsenic,Y,Y,4.63,,4.63
3-B6-7,03B06,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Zinc,Y,Y,25.9,,25.9
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Zinc,Y,Y,25.6,,25.6
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Beryllium,Y,Y,1.01,,1.01
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Zinc,Y,Y,90.1,,90.1
3-B1-5,03B01,alluvial,N,,IWOU-AR 03,5,8/10/1990,Arsenic,Y,Y,5.31,,5.31
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Zinc,Y,Y,62.3,,62.3
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Zinc,Y,Y,101,,101
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Zinc,Y,Y,94.4,,94.4
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Nickel,Y,Y,14.6,,14.6
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Nickel,Y,Y,18.2,,18.2
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Nickel,Y,Y,17.3,,17.3
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Nickel,Y,Y,88,,88
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Nickel,Y,Y,25.5,,25.5
3-B6-7,03B06,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Nickel,Y,Y,11.2,,11.2
3-B6-10,03B06,alluvial,N,,IWOU-AR 03,10,8/9/1990,Zinc,Y,Y,19.6,,19.6
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Barium,Y,Y,256,,256
1-B2-5,01B02,upland,N,,IWOU-AR 01,5,10/20/1998,Thallium,Y,Y,1.9,,1.9
3-B1-2,03B01,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Barium,Y,Y,643,,643
3-B1-5,03B01,alluvial,N,,IWOU-AR 03,5,8/10/1990,Barium,Y,Y,672,,672
3-B10-7,03B10,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Barium,Y,Y,539,,539
3-B10-5,03B10,alluvial,N,,IWOU-AR 03,5,8/10/1990,Barium,Y,Y,322,,322
3-B9-10,03B09,alluvial,N,,IWOU-AR 03,10,8/10/1990,Barium,Y,Y,281.5,,281.5
3-B3-7,03B03,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Barium,Y,Y,600,,600
3-B10-2,03B10,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Barium,Y,Y,259,,259
3-B9-5,03B09,alluvial,N,,IWOU-AR 03,5,8/10/1990,Barium,Y,Y,316,,316
3-B9-10,03B09,alluvial,N,,IWOU-AR 03,10,8/10/1990,Arsenic,Y,Y,6.43,,6.43
3-B3-2,03B03,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Barium,Y,Y,773,,773
3-B10-2,03B10,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Arsenic,Y,Y,3.3,,3.3
3-B9-7,03B09,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Barium,Y,Y,292,,292
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Barium,Y,Y,1050,,1050
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Barium,Y,Y,623,,623
3-B1-7,03B01,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Barium,Y,Y,870,,870
3-B3-10,03B03,alluvial,N,,IWOU-AR 03,10,8/10/1990,Arsenic,Y,Y,5.35,,5.35
3-B3-7,03B03,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Arsenic,Y,Y,5.12,,5.12
3-B9-5,03B09,alluvial,N,,IWOU-AR 03,5,8/10/1990,Arsenic,Y,Y,5.07,,5.07
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Arsenic,Y,Y,6.26,,6.26
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Arsenic,Y,Y,10,,10
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Mercury,Y,Y,0.106,,0.106
3-B3-10,03B03,alluvial,N,,IWOU-AR 03,10,8/10/1990,Barium,Y,Y,756,,756
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Barium,Y,Y,121,,121
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Nickel,Y,Y,14.4,,14.4
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Beryllium,Y,Y,0.809,,0.809
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Beryllium,Y,Y,0.794,,0.794
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Beryllium,Y,Y,1.34,,1.34
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Beryllium,Y,Y,0.786,,0.786
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Beryllium,Y,Y,0.726,,0.726
3-B6-7,03B06,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Barium,Y,Y,125,,125
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Barium,Y,Y,271,,271
3-B6-10,03B06,alluvial,N,,IWOU-AR 03,10,8/9/1990,Barium,Y,Y,109,,109
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Chromium,Y,Y,24.3,,24.3
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Barium,Y,Y,342,,342
3-B6-10,03B06,alluvial,N,,IWOU-AR 03,10,8/9/1990,Chromium,Y,Y,5.74,,5.74
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Barium,Y,Y,265,,265
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Barium,Y,Y,266,,266
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Arsenic,Y,Y,13.6,,13.6
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Arsenic,Y,Y,3.16,,3.16
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Arsenic,Y,Y,7.89,,7.89
3-B7-10,03B07,alluvial,N,,IWOU-AR 03,10,7/30/1990,Zinc,Y,Y,151,,151
3-B2-10,03B02,alluvial,N,,IWOU-AR 03,10,7/30/1990,Zinc,Y,Y,80.65,,80.65
3-B2-5,03B02,alluvial,N,,IWOU-AR 03,5,7/30/1990,Zinc,Y,Y,329,,329
3-B2-7,03B02,alluvial,N,,IWOU-AR 03,7.5,7/30/1990,Zinc,Y,Y,79.3,,79.3
3-B2-2,03B02,alluvial,N,,IWOU-AR 03,2.5,7/30/1990,Zinc,Y,Y,86.6,,86.6
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Barium,Y,Y,405,,405
3-B6-7,03B06,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Copper,Y,Y,9.72,,9.72
3-B9-7,03B09,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Beryllium,Y,Y,1.02,,1.02
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Mercury,Y,Y,0.093,,0.093
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Mercury,Y,Y,0.33,,0.33
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Lead,Y,Y,21.5,,21.5
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Lead,Y,Y,21.8,,21.8
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Lead,Y,Y,13,,13
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Lead,Y,Y,15.6,,15.6
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Lead,Y,Y,14.2,,14.2
3-B6-10,03B06,alluvial,N,,IWOU-AR 03,10,8/9/1990,Copper,Y,Y,6.48,,6.48
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Cadmium,Y,Y,2.29,,2.29
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Copper,Y,Y,25.5,,25.5
3-B6-10,03B06,alluvial,N,,IWOU-AR 03,10,8/9/1990,Nickel,Y,Y,11.3,,11.3
3-B5-10,03B05,alluvial,N,,IWOU-AR 03,10,8/9/1990,Copper,Y,Y,29.9,,29.9
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Copper,Y,Y,7.78,,7.78
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Copper,Y,Y,25.8,,25.8
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Copper,Y,Y,22.8,,22.8
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Chromium,Y,Y,29,,29
3-B5-7,03B05,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Chromium,Y,Y,33.1,,33.1
3-B6-7,03B06,alluvial,N,,IWOU-AR 03,7.5,8/9/1990,Chromium,Y,Y,7.86,,7.86
3-B5-5,03B05,alluvial,N,,IWOU-AR 03,5,8/9/1990,Chromium,Y,Y,26.5,,26.5
3-B5-2,03B05,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Chromium,Y,Y,25.4,,25.4
3-B6-5,03B06,alluvial,N,,IWOU-AR 03,5,8/9/1990,Chromium,Y,Y,8.44,,8.44
3-B6-2,03B06,alluvial,N,,IWOU-AR 03,2.5,8/9/1990,Copper,Y,Y,23.5,,23.5
3-B9-7,03B09,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Lead,Y,Y,18.6,,18.6
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Mercury,Y,Y,0.06,,0.06
3-B3-10,03B03,alluvial,N,,IWOU-AR 03,10,8/10/1990,Mercury,Y,Y,9.4,,9.4
3-B3-2,03B03,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Mercury,Y,Y,12,,12
3-B3-7,03B03,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Mercury,Y,Y,5,,5
3-B1-5,03B01,alluvial,N,,IWOU-AR 03,5,8/10/1990,Mercury,Y,Y,8.2,,8.2
3-B1-7,03B01,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Mercury,Y,Y,6,,6
3-B1-2,03B01,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Lead,Y,Y,130,,130
3-B3-7,03B03,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Lead,Y,Y,61.3,,61.3
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Lead,Y,Y,21.5,,21.5
3-B10-10,03B10,alluvial,N,,IWOU-AR 03,10,8/10/1990,Barium,Y,Y,763,,763
3-B9-10,03B09,alluvial,N,,IWOU-AR 03,10,8/10/1990,Lead,Y,Y,18.75,,18.75
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Mercury,Y,Y,13,,13
3-B3-10,03B03,alluvial,N,,IWOU-AR 03,10,8/10/1990,Lead,Y,Y,106,,106
3-B9-5,03B09,alluvial,N,,IWOU-AR 03,5,8/10/1990,Lead,Y,Y,24.2,,24.2
3-B10-5,03B10,alluvial,N,,IWOU-AR 03,5,8/10/1990,Lead,Y,Y,21.7,,21.7
3-B1-5,03B01,alluvial,N,,IWOU-AR 03,5,8/10/1990,Lead,Y,Y,120,,120
3-B10-10,03B10,alluvial,N,,IWOU-AR 03,10,8/10/1990,Lead,Y,Y,30.9,,30.9
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Lead,Y,Y,78,,78
3-B10-2,03B10,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Lead,Y,Y,21.4,,21.4
3-B10-7,03B10,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Lead,Y,Y,23.2,,23.2
3-B1-7,03B01,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Lead,Y,Y,190,,190
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Lead,Y,Y,200,,200
3-B1-5,03B01,alluvial,N,,IWOU-AR 03,5,8/10/1990,Nickel,Y,Y,19,,19
3-B10-7,03B10,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Zinc,Y,Y,80,,80
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Zinc,Y,Y,5600,,5600
3-B9-5,03B09,alluvial,N,,IWOU-AR 03,5,8/10/1990,Zinc,Y,Y,79.1,,79.1
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Zinc,Y,Y,3100,,3100
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Zinc,Y,Y,87.4,,87.4
3-B9-5,03B09,alluvial,N,,IWOU-AR 03,5,8/10/1990,Nickel,Y,Y,21.5,,21.5
3-B1-7,03B01,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Nickel,Y,Y,22,,22
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Nickel,Y,Y,14,,14
3-B3-2,03B03,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Nickel,Y,Y,24.8,,24.8
3-B1-10,03B01,alluvial,N,,IWOU-AR 03,10,8/10/1990,Mercury,Y,Y,2.4,,2.4
3-B10-7,03B10,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Nickel,Y,Y,22.3,,22.3
3-B1-2,03B01,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Mercury,Y,Y,7.1,,7.1
3-B9-10,03B09,alluvial,N,,IWOU-AR 03,10,8/10/1990,Nickel,Y,Y,27,,27
3-B3-5,03B03,alluvial,N,,IWOU-AR 03,5,8/10/1990,Nickel,Y,Y,38.8,,38.8
3-B10-5,03B10,alluvial,N,,IWOU-AR 03,5,8/10/1990,Nickel,Y,Y,22,,22
3-B3-7,03B03,alluvial,N,,IWOU-AR 03,7.5,8/10/1990,Nickel,Y,Y,31.4,,31.4
3-B9-2,03B09,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Nickel,Y,Y,24.9,,24.9
3-B10-2,03B10,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Nickel,Y,Y,22.8,,22.8
3-B1-2,03B01,alluvial,N,,IWOU-AR 03,2.5,8/10/1990,Nickel,Y,Y,18,,18
